idx,date,area,dayAvgRhm,dayAvgTa,dayAvgWs,dayMaxTa,dayMinRhm,daySumRn,daySumSs,paCropName,paCropSpeId
606,2018-08-08,평택,74,29,2,36,44,0,0,무,PA130401
607,2018-08-04,평택,72,29,2,35,50,0,0,무,PA130401
608,2018-08-01,평택,67,31,1,38,42,0,0,무,PA130401
609,2018-08-28,평택,99,24,0,26,92,48,0,무,PA130401
610,2018-08-11,평택,67,29,2,36,44,0,0,무,PA130401
611,2018-08-30,평택,93,25,1,29,69,59,0,무,PA130401
612,2018-08-21,평택,79,25,1,30,59,3,0,무,PA130401
613,2018-08-09,평택,80,29,1,34,54,0,0,무,PA130401
614,2018-08-10,평택,73,30,1,36,46,0,0,무,PA130401
615,2018-08-29,평택,81,26,1,31,54,2,0,무,PA130401
616,2018-08-15,평택,61,32,1,39,32,0,0,무,PA130401
617,2018-08-16,평택,57,29,2,37,40,0,0,무,PA130401
618,2018-08-22,평택,62,30,1,39,36,0,0,무,PA130401
619,2018-08-14,평택,65,31,1,38,37,0,0,무,PA130401
620,,,0,0,0,0,0,0,0,,
621,,,0,0,0,0,0,0,0,,
622,,,0,0,0,0,0,0,0,,
623,,,0,0,0,0,0,0,0,,
624,,,0,0,0,0,0,0,0,,
625,,,0,0,0,0,0,0,0,,
626,,,0,0,0,0,0,0,0,,
627,,,0,0,0,0,0,0,0,,
628,2018-09-27,평택,58,18,1,25,37,0,0,무,PA130401
629,2018-09-12,평택,64,21,1,28,44,0,0,무,PA130401
630,2018-09-07,평택,68,20,2,25,43,3,0,무,PA130401
631,2018-09-24,평택,63,17,2,22,28,0,0,무,PA130401
632,,,0,0,0,0,0,0,0,,
633,,,0,0,0,0,0,0,0,,
634,2018-09-18,평택,69,20,1,27,27,0,0,무,PA130401
635,2018-09-05,평택,68,23,2,28,34,0,0,무,PA130401
636,2018-09-21,평택,94,18,1,21,80,39,0,무,PA130401
637,,,0,0,0,0,0,0,0,,
638,2018-09-29,평택,67,19,1,27,35,0,0,무,PA130401
639,2018-09-10,평택,60,21,1,28,41,0,0,무,PA130401
640,,,0,0,0,0,0,0,0,,
641,,,0,0,0,0,0,0,0,,
642,2018-09-25,평택,63,17,1,24,35,0,0,무,PA130401
643,2018-09-11,평택,59,20,2,26,44,0,0,무,PA130401
644,2018-09-08,평택,64,20,1,28,30,0,0,무,PA130401
645,2018-09-19,평택,68,21,1,25,46,0,0,무,PA130401
646,2018-09-04,평택,78,23,2,27,55,0,0,무,PA130401
647,2018-09-17,평택,75,21,1,26,45,0,0,무,PA130401
648,2018-09-13,평택,73,22,1,27,58,0,0,무,PA130401
649,2018-09-20,평택,88,19,1,20,59,3,0,무,PA130401
650,2018-09-23,평택,68,19,1,25,26,0,0,무,PA130401
651,,,0,0,0,0,0,0,0,,
652,,,0,0,0,0,0,0,0,,
653,2018-10-11,평택,59,10,2,15,29,0,0,무,PA130401
654,,,0,0,0,0,0,0,0,,
655,,,0,0,0,0,0,0,0,,
656,2018-10-24,평택,77,11,1,18,40,0,0,무,PA130401
657,,,0,0,0,0,0,0,0,,
658,,,0,0,0,0,0,0,0,,
659,2018-10-03,평택,72,15,1,24,33,0,0,무,PA130401
660,,,0,0,0,0,0,0,0,,
661,2018-10-23,평택,86,11,1,19,56,1,0,무,PA130401
662,2018-10-07,평택,68,16,2,20,38,0,0,무,PA130401
663,2018-10-26,평택,81,11,1,14,52,10,0,무,PA130401
664,2018-10-28,평택,71,10,2,17,53,5,0,무,PA130401
665,2018-10-27,평택,62,9,3,13,42,3,0,무,PA130401
666,2018-10-08,평택,65,13,1,21,24,0,0,무,PA130401
667,2018-10-05,평택,93,16,1,18,66,34,0,무,PA130401
668,2018-10-17,평택,68,11,1,18,23,0,0,무,PA130401
669,2018-10-19,평택,73,11,1,19,24,0,0,무,PA130401
670,2018-10-31,평택,71,7,1,11,34,0,0,무,PA130401
671,,,0,0,0,0,0,0,0,,
672,2018-10-01,평택,76,14,2,19,37,4,0,무,PA130401
673,2018-10-29,평택,74,8,2,13,53,1,0,무,PA130401
674,2018-10-02,평택,74,14,1,21,36,0,0,무,PA130401
675,,,0,0,0,0,0,0,0,,
676,,,0,0,0,0,0,0,0,,
677,,,0,0,0,0,0,0,0,,
678,2018-10-13,평택,70,11,1,19,35,0,0,무,PA130401
679,,,0,0,0,0,0,0,0,,
680,,,0,0,0,0,0,0,0,,
681,2018-10-10,평택,55,13,3,16,37,0,0,무,PA130401
682,,,0,0,0,0,0,0,0,,
683,,,0,0,0,0,0,0,0,,
684,,,0,0,0,0,0,0,0,,
685,,,0,0,0,0,0,0,0,,
686,2018-11-06,평택,83,11,1,16,56,0,0,무,PA130401
687,,,0,0,0,0,0,0,0,,
688,,,0,0,0,0,0,0,0,,
689,2018-11-07,평택,88,13,0,15,73,1,0,무,PA130401
690,,,0,0,0,0,0,0,0,,
691,,,0,0,0,0,0,0,0,,
692,,,0,0,0,0,0,0,0,,
693,,,0,0,0,0,0,0,0,,
694,,,0,0,0,0,0,0,0,,
695,,,0,0,0,0,0,0,0,,
696,2018-11-17,평택,63,5,1,10,38,0,0,무,PA130401
697,2018-11-24,평택,75,4,2,8,31,9,0,무,PA130401
698,2018-11-15,평택,73,8,1,16,38,0,0,무,PA130401
699,2018-11-23,평택,44,2,1,7,22,0,0,무,PA130401
700,2018-11-01,평택,70,7,1,15,29,0,0,무,PA130401
701,2018-11-03,평택,70,10,1,19,24,0,0,무,PA130401
702,,,0,0,0,0,0,0,0,,
703,2018-11-04,평택,75,9,1,18,28,0,0,무,PA130401
704,2018-11-09,평택,73,12,3,15,49,0,0,무,PA130401
705,,,0,0,0,0,0,0,0,,
706,2018-11-18,평택,66,6,1,11,43,0,0,무,PA130401
707,2018-11-05,평택,82,9,1,17,50,0,0,무,PA130401
708,2018-11-30,평택,62,2,1,8,27,0,0,무,PA130401
709,2018-11-14,평택,74,8,1,16,38,0,0,무,PA130401
710,2018-11-25,평택,82,6,1,11,51,0,0,무,PA130401
711,2018-11-16,평택,77,8,1,14,47,0,0,무,PA130401
712,2018-11-13,평택,76,7,1,14,44,0,0,무,PA130401
713,,,0,0,0,0,0,0,0,,
714,,,0,0,0,0,0,0,0,,
715,,,0,0,0,0,0,0,0,,
716,,,0,0,0,0,0,0,0,,
717,,,0,0,0,0,0,0,0,,
718,2018-12-17,평택,0,0,0,0,47,0,0,무,PA130401
719,,,0,0,0,0,0,0,0,,
720,,,0,0,0,0,0,0,0,,
721,,,0,0,0,0,0,0,0,,
722,2018-12-12,평택,49,-1,2,2,20,0,0,무,PA130401
723,,,0,0,0,0,0,0,0,,
724,2018-12-10,평택,46,-2,1,5,15,0,0,무,PA130401
725,,,0,0,0,0,0,0,0,,
726,2018-12-23,평택,50,3,2,8,27,0,0,무,PA130401
727,2018-12-21,평택,60,4,1,10,38,0,0,무,PA130401
728,2018-12-16,평택,66,0,1,5,49,0,0,무,PA130401
729,,,0,0,0,0,0,0,0,,
730,2018-12-05,평택,48,1,1,4,37,0,0,무,PA130401
731,,,0,0,0,0,0,0,0,,
732,,,0,0,0,0,0,0,0,,
733,2018-12-19,평택,67,3,1,9,37,0,0,무,PA130401
734,2018-12-04,평택,80,7,3,12,46,8,0,무,PA130401
735,,,0,0,0,0,0,0,0,,
736,2018-12-03,평택,95,12,1,14,62,21,0,무,PA130401
737,2018-12-24,평택,50,-1,1,2,32,0,0,무,PA130401
738,2018-12-11,평택,62,0,0,2,33,0,0,무,PA130401
739,2018-12-06,평택,71,2,2,6,44,1,0,무,PA130401
740,,,0,0,0,0,0,0,0,,
741,,,0,0,0,0,0,0,0,,
742,,,0,0,0,0,0,0,0,,
743,,,0,0,0,0,0,0,0,,
744,,,0,0,0,0,0,0,0,,
745,,,0,0,0,0,0,0,0,,
746,,,0,0,0,0,0,0,0,,
747,,,0,0,0,0,0,0,0,,
748,,,0,0,0,0,0,0,0,,
749,2019-01-05,평택,47,-1,2,1,24,0,0,무,PA130401
750,,,0,0,0,0,0,0,0,,
751,,,0,0,0,0,0,0,0,,
752,2019-01-15,평택,67,0,3,2,46,0,0,무,PA130401
753,2019-01-17,평택,55,0,2,5,17,0,0,무,PA130401
754,,,0,0,0,0,0,0,0,,
755,2019-01-30,평택,62,1,1,8,40,0,0,무,PA130401
756,,,0,0,0,0,0,0,0,,
757,2019-01-11,평택,67,2,0,8,39,0,0,무,PA130401
758,2019-01-16,평택,54,-4,1,0,31,0,0,무,PA130401
759,,,0,0,0,0,0,0,0,,
760,,,0,0,0,0,0,0,0,,
761,,,0,0,0,0,0,0,0,,
762,2019-01-04,평택,66,-2,1,3,37,0,0,무,PA130401
763,2019-01-14,평택,81,0,0,4,57,0,0,무,PA130401
764,,,0,0,0,0,0,0,0,,
765,2019-01-31,평택,44,-1,3,2,25,0,0,무,PA130401
766,2019-01-29,평택,48,-1,1,6,20,0,0,무,PA130401
767,2019-01-07,평택,68,-2,1,4,43,0,0,무,PA130401
768,2019-01-08,평택,53,-3,2,1,24,0,0,무,PA130401
769,,,0,0,0,0,0,0,0,,
770,2019-01-12,평택,63,2,1,7,42,0,0,무,PA130401
771,2019-01-19,평택,64,2,1,9,42,0,0,무,PA130401
772,2019-01-02,평택,60,-5,1,0,25,0,0,무,PA130401
773,2019-01-10,평택,69,-1,0,1,38,0,0,무,PA130401
774,2019-01-21,평택,61,0,2,5,42,0,0,무,PA130401
775,,,0,0,0,0,0,0,0,,
776,2019-02-03,평택,96,3,2,6,60,18,0,무,PA130401
777,,,0,0,0,0,0,0,0,,
778,,,0,0,0,0,0,0,0,,
779,2019-02-17,평택,57,-1,2,4,26,0,0,무,PA130401
780,,,0,0,0,0,0,0,0,,
781,2019-02-25,평택,75,3,1,9,46,0,0,무,PA130401
782,,,0,0,0,0,0,0,0,,
783,2019-02-10,평택,42,-4,1,0,23,0,0,무,PA130401
784,2019-02-20,평택,75,1,2,5,51,0,0,무,PA130401
785,,,0,0,0,0,0,0,0,,
786,2019-02-04,평택,48,0,2,3,21,0,0,무,PA130401
787,2019-02-15,평택,75,0,1,2,51,0,0,무,PA130401
788,2019-02-01,평택,63,-2,1,3,38,0,0,무,PA130401
789,2019-02-09,평택,36,-3,3,-1,23,0,0,무,PA130401
790,2019-02-23,평택,56,5,1,15,20,0,0,무,PA130401
791,2019-02-13,평택,42,-1,2,2,23,0,0,무,PA130401
792,2019-02-11,평택,45,-2,2,2,24,0,0,무,PA130401
793,2019-02-26,평택,58,3,1,10,29,0,0,무,PA130401
794,2019-02-16,평택,66,-1,3,1,43,0,0,무,PA130401
795,2019-02-06,평택,62,5,1,12,35,0,0,무,PA130401
796,2019-02-24,평택,66,4,2,12,35,0,0,무,PA130401
797,2019-02-07,평택,53,0,4,5,23,0,0,무,PA130401
798,2019-02-27,평택,54,6,1,11,27,0,0,무,PA130401
799,2019-02-18,평택,58,0,1,6,26,0,0,무,PA130401
800,2019-02-19,평택,95,0,1,2,54,10,0,무,PA130401
801,2019-02-22,평택,72,1,1,8,45,0,0,무,PA130401
802,2019-02-12,평택,56,0,1,4,30,0,0,무,PA130401
803,2019-02-28,평택,63,5,1,11,36,0,0,무,PA130401
804,,,0,0,0,0,0,0,0,,
805,2019-02-05,평택,51,2,1,11,18,0,0,무,PA130401
806,2019-03-05,평택,67,7,1,13,36,0,0,무,PA130401
807,2019-03-24,평택,59,4,2,10,30,0,0,무,PA130401
808,2019-03-31,평택,51,5,4,8,27,0,0,무,PA130401
809,2019-03-17,평택,65,5,2,11,25,0,0,무,PA130401
810,2019-03-11,평택,78,5,1,11,44,2,0,무,PA130401
811,2019-03-07,평택,73,5,1,11,44,0,0,무,PA130401
812,2019-03-30,평택,78,5,3,11,42,2,0,무,PA130401
813,,,0,0,0,0,0,0,0,,
814,,,0,0,0,0,0,0,0,,
815,2019-03-03,평택,56,7,1,14,17,0,0,무,PA130401
816,,,0,0,0,0,0,0,0,,
817,2019-03-15,평택,74,5,2,13,24,1,0,무,PA130401
818,2019-03-10,평택,45,9,1,16,13,0,0,무,PA130401
819,,,0,0,0,0,0,0,0,,
820,2019-03-12,평택,69,4,3,9,37,0,0,무,PA130401
821,2019-03-26,평택,55,9,1,17,25,0,0,무,PA130401
822,2019-03-28,평택,62,8,2,14,22,0,0,무,PA130401
823,2019-03-02,평택,60,6,1,15,22,0,0,무,PA130401
824,2019-03-18,평택,54,6,1,14,17,0,0,무,PA130401
825,2019-03-16,평택,73,5,2,10,46,0,0,무,PA130401
826,2019-03-09,평택,48,6,1,15,11,0,0,무,PA130401
827,2019-03-04,평택,63,7,1,14,30,0,0,무,PA130401
828,2019-03-23,평택,53,4,3,9,31,1,0,무,PA130401
829,2019-03-22,평택,50,3,3,9,29,0,0,무,PA130401
830,2019-03-27,평택,63,12,3,18,34,0,0,무,PA130401
831,2019-03-29,평택,51,9,2,14,30,0,0,무,PA130401
832,2019-03-13,평택,42,3,4,8,20,0,0,무,PA130401
833,2019-03-06,평택,75,6,2,12,41,0,0,무,PA130401
834,2019-03-01,평택,60,4,1,12,27,0,0,무,PA130401
835,2019-03-25,평택,58,7,2,14,39,0,0,무,PA130401
836,2019-03-21,평택,84,7,4,11,67,1,0,무,PA130401
837,2019-04-25,평택,85,14,1,18,61,2,0,무,PA130401
838,2019-04-29,평택,75,12,1,16,52,0,0,무,PA130401
839,2019-04-11,평택,73,8,1,15,40,0,0,무,PA130401
840,,,0,0,0,0,0,0,0,,
841,,,0,0,0,0,0,0,0,,
842,2019-04-07,평택,38,13,1,21,13,0,0,무,PA130401
843,2019-04-12,평택,58,10,2,17,24,0,0,무,PA130401
844,,,0,0,0,0,0,0,0,,
845,,,0,0,0,0,0,0,0,,
846,2019-04-21,평택,78,15,1,20,45,0,0,무,PA130401
847,2019-04-01,평택,47,5,2,10,18,0,0,무,PA130401
848,2019-04-06,평택,43,10,1,17,16,0,0,무,PA130401
849,2019-04-14,평택,65,8,2,13,43,1,0,무,PA130401
850,,,0,0,0,0,0,0,0,,
851,2019-04-23,평택,68,18,1,25,39,1,0,무,PA130401
852,,,0,0,0,0,0,0,0,,
853,2019-04-17,평택,52,14,2,23,15,0,0,무,PA130401
854,2019-04-08,평택,44,10,2,16,20,0,0,무,PA130401
855,,,0,0,0,0,0,0,0,,
856,2019-04-02,평택,48,5,2,11,19,0,0,무,PA130401
857,2019-04-16,평택,42,13,1,23,13,0,0,무,PA130401
858,2019-04-03,평택,48,6,2,14,17,0,0,무,PA130401
859,2019-04-24,평택,82,18,1,23,61,8,0,무,PA130401
860,2019-04-19,평택,70,14,1,20,46,0,0,무,PA130401
861,2019-04-27,평택,65,11,1,18,35,0,0,무,PA130401
862,2019-04-10,평택,80,7,2,10,62,2,0,무,PA130401
863,2019-04-28,평택,65,12,1,18,37,0,0,무,PA130401
864,,,0,0,0,0,0,0,0,,
865,,,0,0,0,0,0,0,0,,
866,2019-04-18,평택,73,13,2,19,47,0,0,무,PA130401
867,2019-04-13,평택,45,11,2,18,17,0,0,무,PA130401
868,2019-05-05,평택,50,17,2,27,12,0,0,무,PA130401
869,2019-05-11,평택,55,18,1,25,30,0,0,무,PA130401
870,2019-05-02,평택,53,15,2,24,20,0,0,무,PA130401
871,2019-05-13,평택,58,18,1,26,24,0,0,무,PA130401
872,,,0,0,0,0,0,0,0,,
873,2019-05-15,평택,64,20,1,28,32,0,0,무,PA130401
874,2019-05-09,평택,49,15,2,22,17,0,0,무,PA130401
875,,,0,0,0,0,0,0,0,,
876,2019-05-23,평택,55,21,1,30,16,0,0,무,PA130401
877,,,0,0,0,0,0,0,0,,
878,2019-05-12,평택,54,19,1,28,26,0,0,무,PA130401
879,2019-05-19,평택,92,19,2,22,68,10,0,무,PA130401
880,,,0,0,0,0,0,0,0,,
881,2019-05-16,평택,60,22,1,30,23,0,0,무,PA130401
882,2019-05-26,평택,52,24,1,31,22,0,0,무,PA130401
883,2019-05-21,평택,55,17,2,25,22,0,0,무,PA130401
884,2019-05-04,평택,56,17,1,26,18,0,0,무,PA130401
885,2019-05-06,평택,39,13,3,20,12,0,0,무,PA130401
886,,,0,0,0,0,0,0,0,,
887,2019-05-31,평택,58,19,2,25,37,0,0,무,PA130401
888,2019-05-29,평택,52,19,2,28,17,0,0,무,PA130401
889,2019-05-25,평택,59,22,1,30,22,0,0,무,PA130401
890,2019-05-27,평택,86,17,3,23,51,4,0,무,PA130401
891,2019-05-14,평택,64,19,1,27,32,0,0,무,PA130401
892,2019-05-28,평택,47,18,2,25,21,0,0,무,PA130401
893,2019-05-08,평택,51,15,2,22,33,0,0,무,PA130401
894,2019-05-22,평택,53,19,2,27,19,0,0,무,PA130401
895,2019-05-30,평택,58,19,2,26,29,0,0,무,PA130401
896,2019-05-18,평택,64,21,3,25,49,0,0,무,PA130401
897,2019-05-01,평택,63,14,2,21,47,0,0,무,PA130401
898,2019-05-20,평택,63,16,3,20,30,6,0,무,PA130401
899,,,0,0,0,0,0,0,0,,
900,,,0,0,0,0,0,0,0,,
901,,,0,0,0,0,0,0,0,,
902,2019-06-19,평택,75,22,1,27,52,0,0,무,PA130401
903,2019-06-07,평택,86,19,1,23,57,33,0,무,PA130401
904,2019-06-08,평택,71,21,1,27,45,0,0,무,PA130401
905,2019-06-10,평택,77,19,1,24,50,19,0,무,PA130401
906,,,0,0,0,0,0,0,0,,
907,2019-06-13,평택,64,22,1,29,38,0,0,무,PA130401
908,2019-06-24,평택,59,23,2,30,32,0,0,무,PA130401
909,2019-06-22,평택,58,24,1,31,34,0,0,무,PA130401
910,2019-06-05,평택,72,21,1,28,51,0,0,무,PA130401
911,2019-06-01,평택,69,18,1,24,45,0,0,무,PA130401
912,2019-06-14,평택,67,21,1,27,49,0,0,무,PA130401
913,2019-06-15,평택,76,20,2,25,58,0,0,무,PA130401
914,2019-06-21,평택,77,22,2,27,56,0,0,무,PA130401
915,2019-06-03,평택,52,22,1,29,20,0,0,무,PA130401
916,2019-06-26,평택,75,22,1,26,52,9,0,무,PA130401
917,2019-06-06,평택,84,20,1,26,54,15,0,무,PA130401
918,2019-06-25,평택,58,24,1,33,28,0,0,무,PA130401
919,2019-06-04,평택,61,22,2,30,25,0,0,무,PA130401
920,2019-06-02,평택,55,21,1,28,23,0,0,무,PA130401
921,,,0,0,0,0,0,0,0,,
922,2019-06-20,평택,76,22,2,27,50,0,0,무,PA130401
923,,,0,0,0,0,0,0,0,,
924,2019-06-28,평택,80,23,1,29,57,4,0,무,PA130401
925,2019-06-23,평택,50,24,1,30,34,0,0,무,PA130401
926,2019-06-09,평택,73,21,1,27,47,13,0,무,PA130401
927,2019-06-29,평택,89,22,1,25,64,2,0,무,PA130401
928,2019-06-11,평택,60,20,1,25,40,0,0,무,PA130401
929,2019-06-17,평택,69,21,1,26,48,0,0,무,PA130401
930,2019-07-04,평택,73,23,1,31,33,0,0,무,PA130401
931,2019-07-03,평택,77,23,1,29,48,0,0,무,PA130401
932,2019-07-07,평택,52,26,2,32,32,0,0,무,PA130401
933,2019-07-11,평택,89,21,1,24,71,3,0,무,PA130401
934,,,0,0,0,0,0,0,0,,
935,2019-07-01,평택,72,23,2,28,48,0,0,무,PA130401
936,2019-07-16,평택,82,24,1,30,51,1,0,무,PA130401
937,,,0,0,0,0,0,0,0,,
938,,,0,0,0,0,0,0,0,,
939,,,0,0,0,0,0,0,0,,
940,2019-07-08,평택,54,24,1,31,38,0,0,무,PA130401
941,,,0,0,0,0,0,0,0,,
942,2019-07-05,평택,65,25,1,36,30,0,0,무,PA130401
943,2019-07-24,평택,90,26,0,28,79,0,0,무,PA130401
944,2019-07-30,평택,79,28,1,32,62,0,0,무,PA130401
945,2019-07-09,평택,54,24,2,30,37,0,0,무,PA130401
946,2019-07-13,평택,78,23,1,28,59,0,0,무,PA130401
947,2019-07-22,평택,0,0,0,0,72,0,0,무,PA130401
948,2019-07-27,평택,89,27,1,32,65,8,0,무,PA130401
949,2019-07-15,평택,90,23,1,28,62,55,0,무,PA130401
950,2019-07-12,평택,77,23,2,28,53,0,0,무,PA130401
951,2019-07-19,평택,73,27,2,32,55,0,0,무,PA130401
952,2019-07-23,평택,79,28,1,33,56,0,0,무,PA130401
953,2019-07-18,평택,72,26,1,31,49,0,0,무,PA130401
954,2019-07-21,평택,94,25,1,28,80,12,0,무,PA130401
955,2019-07-28,평택,97,25,1,27,78,20,0,무,PA130401
956,2019-07-02,평택,72,23,2,30,38,0,0,무,PA130401
957,2019-07-20,평택,80,26,2,30,65,4,0,무,PA130401
958,2019-07-26,평택,99,25,0,27,98,30,0,무,PA130401
959,2019-07-17,평택,79,25,1,30,55,0,0,무,PA130401
960,2019-07-25,평택,99,25,0,26,89,75,0,무,PA130401
961,,,0,0,0,0,0,0,0,,
962,2019-08-08,평택,84,27,1,32,58,1,0,무,PA130401
963,2019-08-24,평택,80,23,1,27,58,0,0,무,PA130401
964,2019-08-31,평택,76,22,1,28,47,0,0,무,PA130401
965,2019-08-23,평택,69,24,2,29,31,0,0,무,PA130401
966,2019-08-21,평택,69,27,1,31,56,0,0,무,PA130401
967,2019-08-12,평택,96,26,1,29,74,39,0,무,PA130401
968,2019-08-28,평택,80,24,1,29,55,0,0,무,PA130401
969,2019-08-25,평택,73,24,1,29,39,0,0,무,PA130401
970,2019-08-14,평택,83,28,1,34,55,5,0,무,PA130401
971,2019-08-15,평택,93,25,1,27,74,52,0,무,PA130401
972,2019-08-20,평택,73,26,1,31,51,0,0,무,PA130401
973,2019-08-07,평택,81,28,1,32,58,3,0,무,PA130401
974,,,0,0,0,0,0,0,0,,
975,2019-08-22,평택,77,26,1,30,43,0,0,무,PA130401
976,2019-08-06,평택,67,30,1,34,47,0,0,무,PA130401
977,2019-08-13,평택,83,28,1,34,51,9,0,무,PA130401
978,2019-08-19,평택,77,25,1,31,47,0,0,무,PA130401
979,2019-08-18,평택,79,24,1,29,48,0,0,무,PA130401
980,2019-08-16,평택,83,26,2,30,60,0,0,무,PA130401
981,2019-08-01,평택,83,28,1,32,61,4,0,무,PA130401
982,2019-08-03,평택,78,28,1,35,52,0,0,무,PA130401
983,2019-08-27,평택,87,23,1,27,63,15,0,무,PA130401
984,2019-08-10,평택,72,29,2,35,42,0,0,무,PA130401
985,2019-08-02,평택,79,28,1,34,51,0,0,무,PA130401
986,2019-08-05,평택,80,29,1,35,49,0,0,무,PA130401
987,2019-08-04,평택,80,28,1,33,61,0,0,무,PA130401
988,2019-08-26,평택,75,25,1,31,41,0,0,무,PA130401
989,2019-08-29,평택,86,22,1,27,61,0,0,무,PA130401
990,2019-08-30,평택,74,22,2,27,40,0,0,무,PA130401
991,2019-08-09,평택,78,28,1,34,50,0,0,무,PA130401
992,2019-09-21,평택,82,17,1,21,60,29,0,무,PA130401
993,,,0,0,0,0,0,0,0,,
994,2019-09-28,평택,75,23,1,28,52,0,0,무,PA130401
995,2019-09-22,평택,94,16,1,17,74,45,0,무,PA130401
996,2019-09-26,평택,76,20,1,26,54,0,0,무,PA130401
997,2019-09-02,평택,76,23,0,28,45,0,0,무,PA130401
998,,,0,0,0,0,0,0,0,,
999,2019-09-06,평택,89,25,1,28,76,0,0,무,PA130401
1000,,,0,0,0,0,0,0,0,,
1001,2019-09-03,평택,85,22,1,25,75,0,0,무,PA130401
1002,2019-09-25,평택,78,18,1,26,48,0,0,무,PA130401
1003,2019-09-09,평택,96,23,0,25,89,4,0,무,PA130401
1004,2019-09-29,평택,79,20,1,27,42,0,0,무,PA130401
1005,2019-09-27,평택,69,21,1,27,45,0,0,무,PA130401
1006,,,0,0,0,0,0,0,0,,
1007,2019-09-24,평택,76,17,1,24,42,0,0,무,PA130401
1008,2019-09-08,평택,88,24,1,28,66,0,0,무,PA130401
1009,2019-09-17,평택,56,23,1,29,34,0,0,무,PA130401
1010,2019-09-07,평택,77,26,4,29,61,1,0,무,PA130401
1011,2019-09-04,평택,91,23,1,29,68,39,0,무,PA130401
1012,2019-09-30,평택,76,20,1,28,37,0,0,무,PA130401
1013,2019-09-23,평택,69,18,1,23,47,0,0,무,PA130401
1014,2019-09-01,평택,80,22,0,26,59,0,0,무,PA130401
1015,2019-09-05,평택,99,22,1,27,77,34,0,무,PA130401
1016,2019-09-20,평택,69,19,1,24,54,0,0,무,PA130401
1017,2019-09-19,평택,65,19,1,27,39,0,0,무,PA130401
1018,,,0,0,0,0,0,0,0,,
1019,,,0,0,0,0,0,0,0,,
1020,2019-09-18,평택,60,20,2,26,25,0,0,무,PA130401
1021,,,0,0,0,0,0,0,0,,
1022,,,0,0,0,0,0,0,0,,
1023,2019-10-03,평택,85,22,2,27,57,16,0,무,PA130401
1024,2019-10-06,평택,65,17,2,23,47,0,0,무,PA130401
1025,2019-10-08,평택,66,15,2,21,30,0,0,무,PA130401
1026,2019-10-27,평택,72,10,1,17,36,0,0,무,PA130401
1027,2019-10-16,평택,73,13,1,20,42,0,0,무,PA130401
1028,2019-10-23,평택,72,16,1,20,52,0,0,무,PA130401
1029,2019-10-31,평택,79,13,1,20,50,0,0,무,PA130401
1030,2019-10-15,평택,69,13,1,21,41,0,0,무,PA130401
1031,2019-10-02,평택,97,20,1,22,81,37,0,무,PA130401
1032,2019-10-21,평택,72,15,1,24,35,0,0,무,PA130401
1033,2019-10-18,평택,69,16,1,23,50,0,0,무,PA130401
1034,2019-10-04,평택,84,21,1,27,61,0,0,무,PA130401
1035,2019-10-24,평택,54,18,1,24,33,0,0,무,PA130401
1036,2019-10-29,평택,73,13,1,18,40,4,0,무,PA130401
1037,2019-10-07,평택,96,15,1,17,68,13,0,무,PA130401
1038,2019-10-25,평택,66,16,1,22,42,0,0,무,PA130401
1039,2019-10-01,평택,84,21,0,27,62,0,0,무,PA130401
1040,2019-10-19,평택,76,16,1,22,44,0,0,무,PA130401
1041,2019-10-05,평택,79,18,1,21,59,0,0,무,PA130401
1042,2019-10-14,평택,70,14,2,18,47,0,0,무,PA130401
1043,2019-10-26,평택,68,10,2,14,48,0,0,무,PA130401
1044,2019-10-22,평택,70,16,1,24,34,0,0,무,PA130401
1045,2019-10-09,평택,68,13,1,19,36,0,0,무,PA130401
1046,2019-10-11,평택,69,18,0,25,39,0,0,무,PA130401
1047,2019-10-13,평택,63,17,1,23,40,0,0,무,PA130401
1048,2019-10-28,평택,72,12,1,18,39,0,0,무,PA130401
1049,2019-10-30,평택,70,10,1,16,45,0,0,무,PA130401
1050,2019-10-10,평택,75,14,0,19,43,0,0,무,PA130401
1051,2019-10-12,평택,59,18,1,25,38,0,0,무,PA130401
1052,2019-10-17,평택,75,14,1,20,45,0,0,무,PA130401
1053,2019-10-20,평택,78,14,1,22,36,0,0,무,PA130401
1054,2019-11-22,평택,50,10,1,18,28,0,0,무,PA130401
1055,2019-11-05,평택,78,11,1,17,54,0,0,무,PA130401
1056,2019-11-17,평택,95,9,1,12,69,58,0,무,PA130401
1057,2019-11-18,평택,71,6,3,13,48,11,0,무,PA130401
1058,2019-11-06,평택,72,11,1,17,41,0,0,무,PA130401
1059,2019-11-24,평택,80,11,2,19,52,3,0,무,PA130401
1060,2019-11-11,평택,82,11,2,16,53,17,0,무,PA130401
1061,2019-11-01,평택,70,14,1,20,29,0,0,무,PA130401
1062,2019-11-12,평택,76,9,1,15,38,0,0,무,PA130401
1063,2019-11-13,평택,85,7,2,12,53,6,0,무,PA130401
1064,2019-11-25,평택,69,2,2,6,58,0,0,무,PA130401
1065,2019-11-07,평택,59,9,1,14,28,0,0,무,PA130401
1066,2019-11-19,평택,64,1,1,5,43,1,0,무,PA130401
1067,2019-11-26,평택,73,7,1,15,46,0,0,무,PA130401
1068,2019-11-15,평택,82,6,1,11,48,7,0,무,PA130401
1069,2019-11-14,평택,42,2,2,5,26,0,0,무,PA130401
1070,2019-11-02,평택,76,13,1,19,53,0,0,무,PA130401
